surface	model	scope	provider	score_threshold	iou_threshold	max_dets	area	category_id	class_name	tp	fp	fn	precision	recall	f1	detections	detections_per_image	ignored_detections	ignored_ground_truths
A1_HOST	A1	host	CPU	0.5	0.5	100	medium	18	dog	21	0	41	1.0	0.3387096774193548	0.5060240963855421	142	0.0284	121	156
A1_HOST	A1	host	CPU	0.5	0.75	100	medium	18	dog	19	0	43	1.0	0.3064516129032258	0.46913580246913583	142	0.0284	123	156
A1_HOST	A1	host	CPU	0.001	0.5	100	small	18	dog	11	469	8	0.022916666666666665	0.5789473684210527	0.044088176352705406	2618	0.5236	2138	199
A1_HOST	A1	host	CPU	0.001	0.75	100	small	18	dog	9	471	10	0.01875	0.47368421052631576	0.036072144288577156	2618	0.5236	2138	199
A1_HOST	A1	host	CPU	0.01	0.5	100	small	18	dog	10	44	9	0.18518518518518517	0.5263157894736842	0.273972602739726	575	0.115	521	199
A1_HOST	A1	host	CPU	0.01	0.75	100	small	18	dog	9	45	10	0.16666666666666666	0.47368421052631576	0.2465753424657534	575	0.115	521	199
A1_HOST	A1	host	CPU	0.05	0.5	100	small	18	dog	9	5	10	0.6428571428571429	0.47368421052631576	0.5454545454545454	290	0.058	276	199
A1_HOST	A1	host	CPU	0.05	0.75	100	small	18	dog	8	6	11	0.5714285714285714	0.42105263157894735	0.48484848484848486	290	0.058	276	199
A1_HOST	A1	host	CPU	0.25	0.5	100	small	18	dog	5	0	14	1.0	0.2631578947368421	0.4166666666666667	178	0.0356	173	199
A1_HOST	A1	host	CPU	0.25	0.75	100	small	18	dog	5	0	14	1.0	0.2631578947368421	0.4166666666666667	178	0.0356	173	199
A1_HOST	A1	host	CPU	0.5	0.5	100	small	18	dog	3	0	16	1.0	0.15789473684210525	0.2727272727272727	142	0.0284	139	199
A1_HOST	A1	host	CPU	0.5	0.75	100	small	18	dog	3	0	16	1.0	0.15789473684210525	0.2727272727272727	142	0.0284	139	199
A1_HOST	A1	host	CPU	0.001	0.5	100	all	19	horse	250	2709	22	0.08448800270361609	0.9191176470588235	0.15475085112968123	2959	0.5918	0	1
A1_HOST	A1	host	CPU	0.001	0.75	100	all	19	horse	214	2745	58	0.07232173031429537	0.7867647058823529	0.1324667285670071	2959	0.5918	0	1
A1_HOST	A1	host	CPU	0.01	0.5	100	all	19	horse	228	437	44	0.34285714285714286	0.8382352941176471	0.4866595517609392	665	0.133	0	1
A1_HOST	A1	host	CPU	0.01	0.75	100	all	19	horse	193	472	79	0.29022556390977444	0.7095588235294118	0.4119530416221985	665	0.133	0	1
A1_HOST	A1	host	CPU	0.05	0.5	100	all	19	horse	190	121	82	0.6109324758842444	0.6985294117647058	0.6518010291595198	311	0.0622	0	1
A1_HOST	A1	host	CPU	0.05	0.75	100	all	19	horse	166	145	106	0.5337620578778135	0.6102941176470589	0.5694682675814751	311	0.0622	0	1
A1_HOST	A1	host	CPU	0.25	0.5	100	all	19	horse	159	32	113	0.8324607329842932	0.5845588235294118	0.6868250539956804	191	0.0382	0	1
A1_HOST	A1	host	CPU	0.25	0.75	100	all	19	horse	141	50	131	0.7382198952879581	0.5183823529411765	0.6090712742980562	191	0.0382	0	1
A1_HOST	A1	host	CPU	0.5	0.5	100	all	19	horse	138	8	134	0.9452054794520548	0.5073529411764706	0.6602870813397129	146	0.0292	0	1
A1_HOST	A1	host	CPU	0.5	0.75	100	all	19	horse	126	20	146	0.863013698630137	0.4632352941176471	0.6028708133971292	146	0.0292	0	1
A1_HOST	A1	host	CPU	0.001	0.5	100	large	19	horse	114	964	1	0.10575139146567718	0.991304347826087	0.19111483654652137	2959	0.5918	1881	158
A1_HOST	A1	host	CPU	0.001	0.75	100	large	19	horse	105	979	10	0.09686346863468635	0.9130434782608695	0.17514595496246874	2959	0.5918	1875	158
A1_HOST	A1	host	CPU	0.01	0.5	100	large	19	horse	109	167	6	0.39492753623188404	0.9478260869565217	0.557544757033248	665	0.133	389	158
A1_HOST	A1	host	CPU	0.01	0.75	100	large	19	horse	104	181	11	0.3649122807017544	0.9043478260869565	0.5200000000000001	665	0.133	380	158
A1_HOST	A1	host	CPU	0.05	0.5	100	large	19	horse	105	58	10	0.6441717791411042	0.9130434782608695	0.7553956834532374	311	0.0622	148	158
A1_HOST	A1	host	CPU	0.05	0.75	100	large	19	horse	99	70	16	0.5857988165680473	0.8608695652173913	0.6971830985915494	311	0.0622	142	158
A1_HOST	A1	host	CPU	0.25	0.5	100	large	19	horse	101	24	14	0.808	0.8782608695652174	0.8416666666666667	191	0.0382	66	158
A1_HOST	A1	host	CPU	0.25	0.75	100	large	19	horse	93	37	22	0.7153846153846154	0.808695652173913	0.7591836734693878	191	0.0382	61	158
A1_HOST	A1	host	CPU	0.5	0.5	100	large	19	horse	97	7	18	0.9326923076923077	0.8434782608695652	0.8858447488584474	146	0.0292	42	158
A1_HOST	A1	host	CPU	0.5	0.75	100	large	19	horse	88	18	27	0.8301886792452831	0.7652173913043478	0.7963800904977375	146	0.0292	40	158
A1_HOST	A1	host	CPU	0.001	0.5	100	medium	19	horse	90	879	8	0.09287925696594428	0.9183673469387755	0.16869728209934395	2959	0.5918	1990	175
A1_HOST	A1	host	CPU	0.001	0.75	100	medium	19	horse	80	893	18	0.08221993833504625	0.8163265306122449	0.14939309056956115	2959	0.5918	1986	175
A1_HOST	A1	host	CPU	0.01	0.5	100	medium	19	horse	86	110	12	0.4387755102040816	0.8775510204081632	0.585034013605442	665	0.133	469	175
A1_HOST	A1	host	CPU	0.01	0.75	100	medium	19	horse	68	126	30	0.35051546391752575	0.6938775510204082	0.4657534246575342	665	0.133	471	175
A1_HOST	A1	host	CPU	0.05	0.5	100	medium	19	horse	73	34	25	0.6822429906542056	0.7448979591836735	0.7121951219512195	311	0.0622	204	175
A1_HOST	A1	host	CPU	0.05	0.75	100	medium	19	horse	60	46	38	0.5660377358490566	0.6122448979591837	0.588235294117647	311	0.0622	205	175
A1_HOST	A1	host	CPU	0.25	0.5	100	medium	19	horse	54	7	44	0.8852459016393442	0.5510204081632653	0.6792452830188678	191	0.0382	130	175
A1_HOST	A1	host	CPU	0.25	0.75	100	medium	19	horse	46	12	52	0.7931034482758621	0.46938775510204084	0.5897435897435898	191	0.0382	133	175
A1_HOST	A1	host	CPU	0.5	0.5	100	medium	19	horse	40	1	58	0.975609756097561	0.40816326530612246	0.5755395683453237	146	0.0292	105	175
A1_HOST	A1	host	CPU	0.5	0.75	100	medium	19	horse	37	2	61	0.9487179487179487	0.37755102040816324	0.5401459854014597	146	0.0292	107	175
A1_HOST	A1	host	CPU	0.001	0.5	100	small	19	horse	46	866	13	0.05043859649122807	0.7796610169491526	0.09474768280123584	2959	0.5918	2047	214
A1_HOST	A1	host	CPU	0.001	0.75	100	small	19	horse	29	873	30	0.03215077605321508	0.4915254237288136	0.060353798126951096	2959	0.5918	2057	214
A1_HOST	A1	host	CPU	0.01	0.5	100	small	19	horse	34	160	25	0.17525773195876287	0.576271186440678	0.2687747035573122	665	0.133	471	214
A1_HOST	A1	host	CPU	0.01	0.75	100	small	19	horse	21	165	38	0.11290322580645161	0.3559322033898305	0.17142857142857143	665	0.133	479	214
A1_HOST	A1	host	CPU	0.05	0.5	100	small	19	horse	14	29	45	0.32558139534883723	0.23728813559322035	0.2745098039215686	311	0.0622	268	214
A1_HOST	A1	host	CPU	0.05	0.75	100	small	19	horse	7	29	52	0.19444444444444445	0.11864406779661017	0.1473684210526316	311	0.0622	275	214
A1_HOST	A1	host	CPU	0.25	0.5	100	small	19	horse	6	1	53	0.8571428571428571	0.1016949152542373	0.18181818181818182	191	0.0382	184	214
A1_HOST	A1	host	CPU	0.25	0.75	100	small	19	horse	2	1	57	0.6666666666666666	0.03389830508474576	0.06451612903225806	191	0.0382	188	214
A1_HOST	A1	host	CPU	0.5	0.5	100	small	19	horse	1	0	58	1.0	0.01694915254237288	0.03333333333333333	146	0.0292	145	214
A1_HOST	A1	host	CPU	0.5	0.75	100	small	19	horse	1	0	58	1.0	0.01694915254237288	0.03333333333333333	146	0.0292	145	214
A1_HOST	A1	host	CPU	0.001	0.5	100	all	20	sheep	326	4174	28	0.07244444444444445	0.9209039548022598	0.1343222084878451	4888	0.9776	388	7
A1_HOST	A1	host	CPU	0.001	0.75	100	all	20	sheep	267	4258	87	0.059005524861878454	0.7542372881355932	0.1094486575117852	4888	0.9776	363	7
A1_HOST	A1	host	CPU	0.01	0.5	100	all	20	sheep	303	1069	51	0.22084548104956267	0.8559322033898306	0.3511008111239861	1579	0.3158	207	7
A1_HOST	A1	host	CPU	0.01	0.75	100	all	20	sheep	245	1138	109	0.17715112075198844	0.692090395480226	0.2820955670696603	1579	0.3158	196	7
A1_HOST	A1	host	CPU	0.05	0.5	100	all	20	sheep	271	288	83	0.4847942754919499	0.7655367231638418	0.5936473165388828	591	0.1182	32	7
A1_HOST	A1	host	CPU	0.05	0.75	100	all	20	sheep	217	338	137	0.390990990990991	0.6129943502824858	0.4774477447744775	591	0.1182	36	7
A1_HOST	A1	host	CPU	0.25	0.5	100	all	20	sheep	205	48	149	0.8102766798418972	0.5790960451977402	0.6754530477759473	256	0.0512	3	7
A1_HOST	A1	host	CPU	0.25	0.75	100	all	20	sheep	167	83	187	0.668	0.4717514124293785	0.5529801324503311	256	0.0512	6	7
A1_HOST	A1	host	CPU	0.5	0.5	100	all	20	sheep	142	11	212	0.9281045751633987	0.4011299435028249	0.5601577909270218	155	0.031	2	7
A1_HOST	A1	host	CPU	0.5	0.75	100	all	20	sheep	124	27	230	0.8211920529801324	0.3502824858757062	0.4910891089108911	155	0.031	4	7
A1_HOST	A1	host	CPU	0.001	0.5	100	large	20	sheep	84	1173	3	0.06682577565632458	0.9655172413793104	0.125	4888	0.9776	3631	274
A1_HOST	A1	host	CPU	0.001	0.75	100	large	20	sheep	78	1191	9	0.061465721040189124	0.896551724137931	0.11504424778761063	4888	0.9776	3619	274
A1_HOST	A1	host	CPU	0.01	0.5	100	large	20	sheep	81	308	6	0.20822622107969152	0.9310344827586207	0.3403361344537815	1579	0.3158	1190	274
A1_HOST	A1	host	CPU	0.01	0.75	100	large	20	sheep	74	326	13	0.185	0.8505747126436781	0.30390143737166325	1579	0.3158	1179	274
A1_HOST	A1	host	CPU	0.05	0.5	100	large	20	sheep	80	122	7	0.39603960396039606	0.9195402298850575	0.5536332179930796	591	0.1182	389	274
A1_HOST	A1	host	CPU	0.05	0.75	100	large	20	sheep	71	139	16	0.3380952380952381	0.8160919540229885	0.47811447811447816	591	0.1182	381	274
A1_HOST	A1	host	CPU	0.25	0.5	100	large	20	sheep	72	25	15	0.7422680412371134	0.8275862068965517	0.782608695652174	256	0.0512	159	274
A1_HOST	A1	host	CPU	0.25	0.75	100	large	20	sheep	59	44	28	0.5728155339805825	0.6781609195402298	0.6210526315789473	256	0.0512	153	274
A1_HOST	A1	host	CPU	0.5	0.5	100	large	20	sheep	61	7	26	0.8970588235294118	0.7011494252873564	0.7870967741935484	155	0.031	87	274
A1_HOST	A1	host	CPU	0.5	0.75	100	large	20	sheep	52	20	35	0.7222222222222222	0.5977011494252874	0.6540880503144655	155	0.031	83	274
A1_HOST	A1	host	CPU	0.001	0.5	100	medium	20	sheep	152	1220	7	0.11078717201166181	0.9559748427672956	0.19856303069888961	4888	0.9776	3516	202
A1_HOST	A1	host	CPU	0.001	0.75	100	medium	20	sheep	130	1256	29	0.09379509379509379	0.8176100628930818	0.16828478964401294	4888	0.9776	3502	202
A1_HOST	A1	host	CPU	0.01	0.5	100	medium	20	sheep	145	326	14	0.3078556263269639	0.9119496855345912	0.4603174603174603	1579	0.3158	1108	202
A1_HOST	A1	host	CPU	0.01	0.75	100	medium	20	sheep	118	356	41	0.2489451476793249	0.7421383647798742	0.372827804107425	1579	0.3158	1105	202
A1_HOST	A1	host	CPU	0.05	0.5	100	medium	20	sheep	134	87	25	0.6063348416289592	0.8427672955974843	0.7052631578947369	591	0.1182	370	202
A1_HOST	A1	host	CPU	0.05	0.75	100	medium	20	sheep	106	109	53	0.4930232558139535	0.6666666666666666	0.5668449197860963	591	0.1182	376	202
A1_HOST	A1	host	CPU	0.25	0.5	100	medium	20	sheep	108	12	51	0.9	0.6792452830188679	0.7741935483870968	256	0.0512	136	202
A1_HOST	A1	host	CPU	0.25	0.75	100	medium	20	sheep	86	25	73	0.7747747747747747	0.5408805031446541	0.637037037037037	256	0.0512	145	202
A1_HOST	A1	host	CPU	0.5	0.5	100	medium	20	sheep	69	2	90	0.971830985915493	0.4339622641509434	0.6	155	0.031	84	202
A1_HOST	A1	host	CPU	0.5	0.75	100	medium	20	sheep	60	5	99	0.9230769230769231	0.37735849056603776	0.5357142857142857	155	0.031	90	202
A1_HOST	A1	host	CPU	0.001	0.5	100	small	20	sheep	90	1781	18	0.048102618920363445	0.8333333333333334	0.09095502779181405	4888	0.9776	3017	253
A1_HOST	A1	host	CPU	0.001	0.75	100	small	20	sheep	59	1811	49	0.03155080213903743	0.5462962962962963	0.0596562184024267	4888	0.9776	3018	253
A1_HOST	A1	host	CPU	0.01	0.5	100	small	20	sheep	77	436	31	0.15009746588693956	0.7129629629629629	0.24798711755233496	1579	0.3158	1066	253
A1_HOST	A1	host	CPU	0.01	0.75	100	small	20	sheep	53	456	55	0.10412573673870335	0.49074074074074076	0.17179902755267423	1579	0.3158	1070	253
A1_HOST	A1	host	CPU	0.05	0.5	100	small	20	sheep	58	79	50	0.4233576642335766	0.5370370370370371	0.473469387755102	591	0.1182	454	253
A1_HOST	A1	host	CPU	0.05	0.75	100	small	20	sheep	40	90	68	0.3076923076923077	0.37037037037037035	0.33613445378151263	591	0.1182	461	253
A1_HOST	A1	host	CPU	0.25	0.5	100	small	20	sheep	26	11	82	0.7027027027027027	0.24074074074074073	0.3586206896551724	256	0.0512	219	253
A1_HOST	A1	host	CPU	0.25	0.75	100	small	20	sheep	22	14	86	0.6111111111111112	0.2037037037037037	0.3055555555555555	256	0.0512	220	253
A1_HOST	A1	host	CPU	0.5	0.5	100	small	20	sheep	12	2	96	0.8571428571428571	0.1111111111111111	0.19672131147540986	155	0.031	141	253
A1_HOST	A1	host	CPU	0.5	0.75	100	small	20	sheep	12	2	96	0.8571428571428571	0.1111111111111111	0.19672131147540986	155	0.031	141	253
A1_HOST	A1	host	CPU	0.001	0.5	100	all	21	cow	339	3455	33	0.0893516078017923	0.9112903225806451	0.1627460393662986	4319	0.8638	525	8
A1_HOST	A1	host	CPU	0.001	0.75	100	all	21	cow	287	3535	85	0.07509157509157509	0.771505376344086	0.13686218407248452	4319	0.8638	497	8
A1_HOST	A1	host	CPU	0.01	0.5	100	all	21	cow	314	595	58	0.34543454345434543	0.8440860215053764	0.4902419984387198	1156	0.2312	247	8
A1_HOST	A1	host	CPU	0.01	0.75	100	all	21	cow	258	656	114	0.28227571115973743	0.6935483870967742	0.401244167962675	1156	0.2312	242	8
A1_HOST	A1	host	CPU	0.05	0.5	100	all	21	cow	276	159	96	0.6344827586206897	0.7419354838709677	0.6840148698884758	482	0.0964	47	8
A1_HOST	A1	host	CPU	0.05	0.75	100	all	21	cow	230	193	142	0.5437352245862884	0.6182795698924731	0.578616352201258	482	0.0964	59	8
A1_HOST	A1	host	CPU	0.25	0.5	100	all	21	cow	186	27	186	0.8732394366197183	0.5	0.6358974358974359	217	0.0434	4	8
A1_HOST	A1	host	CPU	0.25	0.75	100	all	21	cow	166	47	206	0.7793427230046949	0.44623655913978494	0.5675213675213676	217	0.0434	4	8
A1_HOST	A1	host	CPU	0.5	0.5	100	all	21	cow	126	10	246	0.9264705882352942	0.3387096774193548	0.49606299212598426	136	0.0272	0	8
A1_HOST	A1	host	CPU	0.5	0.75	100	all	21	cow	114	22	258	0.8382352941176471	0.3064516129032258	0.44881889763779526	136	0.0272	0	8
A1_HOST	A1	host	CPU	0.001	0.5	100	large	21	cow	92	994	1	0.0847145488029466	0.989247311827957	0.15606446140797287	4319	0.8638	3233	287
A1_HOST	A1	host	CPU	0.001	0.75	100	large	21	cow	90	1004	3	0.08226691042047532	0.967741935483871	0.15164279696714403	4319	0.8638	3225	287
A1_HOST	A1	host	CPU	0.01	0.5	100	large	21	cow	89	233	4	0.27639751552795033	0.956989247311828	0.4289156626506024	1156	0.2312	834	287
A1_HOST	A1	host	CPU	0.01	0.75	100	large	21	cow	84	245	9	0.2553191489361702	0.9032258064516129	0.39810426540284355	1156	0.2312	827	287
A1_HOST	A1	host	CPU	0.05	0.5	100	large	21	cow	85	90	8	0.4857142857142857	0.9139784946236559	0.6343283582089553	482	0.0964	307	287
A1_HOST	A1	host	CPU	0.05	0.75	100	large	21	cow	81	102	12	0.4426229508196721	0.8709677419354839	0.5869565217391305	482	0.0964	299	287
A1_HOST	A1	host	CPU	0.25	0.5	100	large	21	cow	83	22	10	0.7904761904761904	0.8924731182795699	0.8383838383838383	217	0.0434	112	287
A1_HOST	A1	host	CPU	0.25	0.75	100	large	21	cow	78	34	15	0.6964285714285714	0.8387096774193549	0.7609756097560976	217	0.0434	105	287
A1_HOST	A1	host	CPU	0.5	0.5	100	large	21	cow	76	9	17	0.8941176470588236	0.8172043010752689	0.8539325842696629	136	0.0272	51	287
A1_HOST	A1	host	CPU	0.5	0.75	100	large	21	cow	71	19	22	0.7888888888888889	0.7634408602150538	0.7759562841530053	136	0.0272	46	287
A1_HOST	A1	host	CPU	0.001	0.5	100	medium	21	cow	119	956	4	0.11069767441860465	0.967479674796748	0.1986644407345576	4319	0.8638	3244	257
A1_HOST	A1	host	CPU	0.001	0.75	100	medium	21	cow	102	984	21	0.09392265193370165	0.8292682926829268	0.16873449131513646	4319	0.8638	3233	257
A1_HOST	A1	host	CPU	0.01	0.5	100	medium	21	cow	107	147	16	0.421259842519685	0.8699186991869918	0.5676392572944297	1156	0.2312	902	257
A1_HOST	A1	host	CPU	0.01	0.75	100	medium	21	cow	88	167	35	0.34509803921568627	0.7154471544715447	0.4656084656084656	1156	0.2312	901	257
A1_HOST	A1	host	CPU	0.05	0.5	100	medium	21	cow	98	36	25	0.7313432835820896	0.7967479674796748	0.7626459143968871	482	0.0964	348	257
A1_HOST	A1	host	CPU	0.05	0.75	100	medium	21	cow	82	46	41	0.640625	0.6666666666666666	0.653386454183267	482	0.0964	354	257
A1_HOST	A1	host	CPU	0.25	0.5	100	medium	21	cow	71	3	52	0.9594594594594594	0.5772357723577236	0.7208121827411168	217	0.0434	143	257
A1_HOST	A1	host	CPU	0.25	0.75	100	medium	21	cow	60	8	63	0.8823529411764706	0.4878048780487805	0.6282722513089005	217	0.0434	149	257
A1_HOST	A1	host	CPU	0.5	0.5	100	medium	21	cow	42	1	81	0.9767441860465116	0.34146341463414637	0.5060240963855421	136	0.0272	93	257
A1_HOST	A1	host	CPU	0.5	0.75	100	medium	21	cow	36	3	87	0.9230769230769231	0.2926829268292683	0.4444444444444444	136	0.0272	97	257
A1_HOST	A1	host	CPU	0.001	0.5	100	small	21	cow	128	1505	28	0.07838334353949786	0.8205128205128205	0.14309670206819453	4319	0.8638	2686	224
A1_HOST	A1	host	CPU	0.001	0.75	100	small	21	cow	95	1547	61	0.05785627283800244	0.6089743589743589	0.1056729699666296	4319	0.8638	2677	224
A1_HOST	A1	host	CPU	0.01	0.5	100	small	21	cow	118	215	38	0.35435435435435436	0.7564102564102564	0.4826175869120654	1156	0.2312	823	224
A1_HOST	A1	host	CPU	0.01	0.75	100	small	21	cow	86	244	70	0.2606060606060606	0.5512820512820513	0.3539094650205762	1156	0.2312	826	224
A1_HOST	A1	host	CPU	0.05	0.5	100	small	21	cow	93	33	63	0.7380952380952381	0.5961538461538461	0.6595744680851063	482	0.0964	356	224
A1_HOST	A1	host	CPU	0.05	0.75	100	small	21	cow	67	45	89	0.5982142857142857	0.42948717948717946	0.5	482	0.0964	370	224
A1_HOST	A1	host	CPU	0.25	0.5	100	small	21	cow	32	2	124	0.9411764705882353	0.20512820512820512	0.3368421052631579	217	0.0434	183	224
A1_HOST	A1	host	CPU	0.25	0.75	100	small	21	cow	28	5	128	0.8484848484848485	0.1794871794871795	0.2962962962962963	217	0.0434	184	224
A1_HOST	A1	host	CPU	0.5	0.5	100	small	21	cow	8	0	148	1.0	0.05128205128205128	0.09756097560975609	136	0.0272	128	224
A1_HOST	A1	host	CPU	0.5	0.75	100	small	21	cow	7	0	149	1.0	0.04487179487179487	0.08588957055214723	136	0.0272	129	224
A1_HOST	A1	host	CPU	0.001	0.5	100	all	22	elephant	245	1755	7	0.1225	0.9722222222222222	0.21758436944937834	2175	0.435	175	3
A1_HOST	A1	host	CPU	0.001	0.75	100	all	22	elephant	225	1778	27	0.11233150274588118	0.8928571428571429	0.19955654101995565	2175	0.435	172	3
A1_HOST	A1	host	CPU	0.01	0.5	100	all	22	elephant	234	307	18	0.43253234750462105	0.9285714285714286	0.5901639344262295	613	0.1226	72	3
A1_HOST	A1	host	CPU	0.01	0.75	100	all	22	elephant	206	333	46	0.3821892393320965	0.8174603174603174	0.5208596713021492	613	0.1226	74	3
A1_HOST	A1	host	CPU	0.05	0.5	100	all	22	elephant	219	114	33	0.6576576576576577	0.8690476190476191	0.7487179487179488	368	0.0736	35	3
A1_HOST	A1	host	CPU	0.05	0.75	100	all	22	elephant	193	138	59	0.5830815709969789	0.7658730158730159	0.6620926243567754	368	0.0736	37	3
A1_HOST	A1	host	CPU	0.25	0.5	100	all	22	elephant	181	33	71	0.8457943925233645	0.7182539682539683	0.7768240343347639	222	0.0444	8	3
A1_HOST	A1	host	CPU	0.25	0.75	100	all	22	elephant	160	53	92	0.7511737089201878	0.6349206349206349	0.6881720430107526	222	0.0444	9	3
A1_HOST	A1	host	CPU	0.5	0.5	100	all	22	elephant	144	13	108	0.9171974522292994	0.5714285714285714	0.7041564792176039	161	0.0322	4	3
A1_HOST	A1	host	CPU	0.5	0.75	100	all	22	elephant	134	22	118	0.8589743589743589	0.5317460317460317	0.6568627450980392	161	0.0322	5	3
A1_HOST	A1	host	CPU	0.001	0.5	100	large	22	elephant	136	842	3	0.1390593047034765	0.9784172661870504	0.24350940017905104	2175	0.435	1197	116
A1_HOST	A1	host	CPU	0.001	0.75	100	large	22	elephant	129	858	10	0.13069908814589665	0.9280575539568345	0.22912966252220246	2175	0.435	1188	116
A1_HOST	A1	host	CPU	0.01	0.5	100	large	22	elephant	132	193	7	0.40615384615384614	0.9496402877697842	0.5689655172413792	613	0.1226	288	116
A1_HOST	A1	host	CPU	0.01	0.75	100	large	22	elephant	123	209	16	0.3704819277108434	0.8848920863309353	0.5222929936305732	613	0.1226	281	116
A1_HOST	A1	host	CPU	0.05	0.5	100	large	22	elephant	130	85	9	0.6046511627906976	0.935251798561151	0.7344632768361581	368	0.0736	153	116
A1_HOST	A1	host	CPU	0.05	0.75	100	large	22	elephant	121	102	18	0.5426008968609866	0.8705035971223022	0.6685082872928177	368	0.0736	145	116
A1_HOST	A1	host	CPU	0.25	0.5	100	large	22	elephant	122	28	17	0.8133333333333334	0.8776978417266187	0.8442906574394463	222	0.0444	72	116
A1_HOST	A1	host	CPU	0.25	0.75	100	large	22	elephant	110	46	29	0.7051282051282052	0.7913669064748201	0.7457627118644068	222	0.0444	66	116
A1_HOST	A1	host	CPU	0.5	0.5	100	large	22	elephant	114	13	25	0.8976377952755905	0.8201438848920863	0.8571428571428571	161	0.0322	34	116
A1_HOST	A1	host	CPU	0.5	0.75	100	large	22	elephant	107	22	32	0.8294573643410853	0.7697841726618705	0.7985074626865671	161	0.0322	32	116
A1_HOST	A1	host	CPU	0.001	0.5	100	medium	22	elephant	95	625	1	0.13194444444444445	0.9895833333333334	0.23284313725490197	2175	0.435	1455	159
A1_HOST	A1	host	CPU	0.001	0.75	100	medium	22	elephant	84	631	12	0.11748251748251748	0.875	0.20715166461159062	2175	0.435	1460	159
A1_HOST	A1	host	CPU	0.01	0.5	100	medium	22	elephant	91	83	5	0.5229885057471264	0.9479166666666666	0.674074074074074	613	0.1226	439	159
A1_HOST	A1	host	CPU	0.01	0.75	100	medium	22	elephant	73	92	23	0.44242424242424244	0.7604166666666666	0.5593869731800766	613	0.1226	448	159
A1_HOST	A1	host	CPU	0.05	0.5	100	medium	22	elephant	80	23	16	0.7766990291262136	0.8333333333333334	0.8040201005025125	368	0.0736	265	159
A1_HOST	A1	host	CPU	0.05	0.75	100	medium	22	elephant	64	29	32	0.6881720430107527	0.6666666666666666	0.6772486772486772	368	0.0736	275	159
A1_HOST	A1	host	CPU	0.25	0.5	100	medium	22	elephant	54	5	42	0.9152542372881356	0.5625	0.696774193548387	222	0.0444	163	159
A1_HOST	A1	host	CPU	0.25	0.75	100	medium	22	elephant	45	7	51	0.8653846153846154	0.46875	0.6081081081081081	222	0.0444	170	159
A1_HOST	A1	host	CPU	0.5	0.5	100	medium	22	elephant	26	0	70	1.0	0.2708333333333333	0.4262295081967213	161	0.0322	135	159
A1_HOST	A1	host	CPU	0.5	0.75	100	medium	22	elephant	23	0	73	1.0	0.23958333333333334	0.3865546218487395	161	0.0322	138	159
A1_HOST	A1	host	CPU	0.001	0.5	100	small	22	elephant	14	288	3	0.046357615894039736	0.8235294117647058	0.0877742946708464	2175	0.435	1873	238
A1_HOST	A1	host	CPU	0.001	0.75	100	small	22	elephant	12	289	5	0.03986710963455149	0.7058823529411765	0.07547169811320753	2175	0.435	1874	238
A1_HOST	A1	host	CPU	0.01	0.5	100	small	22	elephant	11	31	6	0.2619047619047619	0.6470588235294118	0.37288135593220334	613	0.1226	571	238
A1_HOST	A1	host	CPU	0.01	0.75	100	small	22	elephant	10	32	7	0.23809523809523808	0.5882352941176471	0.33898305084745767	613	0.1226	571	238
A1_HOST	A1	host	CPU	0.05	0.5	100	small	22	elephant	9	6	8	0.6	0.5294117647058824	0.5625	368	0.0736	353	238
A1_HOST	A1	host	CPU	0.05	0.75	100	small	22	elephant	8	7	9	0.5333333333333333	0.47058823529411764	0.5	368	0.0736	353	238
A1_HOST	A1	host	CPU	0.25	0.5	100	small	22	elephant	5	0	12	1.0	0.29411764705882354	0.45454545454545453	222	0.0444	217	238
A1_HOST	A1	host	CPU	0.25	0.75	100	small	22	elephant	5	0	12	1.0	0.29411764705882354	0.45454545454545453	222	0.0444	217	238
A1_HOST	A1	host	CPU	0.5	0.5	100	small	22	elephant	4	0	13	1.0	0.23529411764705882	0.38095238095238093	161	0.0322	157	238
A1_HOST	A1	host	CPU	0.5	0.75	100	small	22	elephant	4	0	13	1.0	0.23529411764705882	0.38095238095238093	161	0.0322	157	238
A1_HOST	A1	host	CPU	0.001	0.5	100	all	23	bear	69	399	2	0.14743589743589744	0.971830985915493	0.25602968460111325	468	0.0936	0	0
A1_HOST	A1	host	CPU	0.001	0.75	100	all	23	bear	66	402	5	0.14102564102564102	0.9295774647887324	0.24489795918367346	468	0.0936	0	0
A1_HOST	A1	host	CPU	0.01	0.5	100	all	23	bear	66	56	5	0.5409836065573771	0.9295774647887324	0.6839378238341969	122	0.0244	0	0
A1_HOST	A1	host	CPU	0.01	0.75	100	all	23	bear	62	60	9	0.5081967213114754	0.8732394366197183	0.6424870466321243	122	0.0244	0	0
A1_HOST	A1	host	CPU	0.05	0.5	100	all	23	bear	62	19	9	0.7654320987654321	0.8732394366197183	0.8157894736842104	81	0.0162	0	0
A1_HOST	A1	host	CPU	0.05	0.75	100	all	23	bear	58	23	13	0.7160493827160493	0.8169014084507042	0.7631578947368421	81	0.0162	0	0
A1_HOST	A1	host	CPU	0.25	0.5	100	all	23	bear	58	6	13	0.90625	0.8169014084507042	0.8592592592592593	64	0.0128	0	0
A1_HOST	A1	host	CPU	0.25	0.75	100	all	23	bear	55	9	16	0.859375	0.7746478873239436	0.8148148148148148	64	0.0128	0	0
